"match_method","final_name","final_unit","final_barcode","final_price","price_note","seed_category_id","seed_subcategory_id","asnaf_name","asnaf_price","asnaf_unit","asnaf_barcode","karaz_name","karaz_category","karaz_price","karaz_link","karaz_image"
"barcode","معلبات سيمبا قطط/كلاب 415 غم","وحدة","8009470009171","4.5","","2","4","معلبات سيمبا قطط/كلاب 415 غم","4","وحدة","8009470009171","Simba Dogs Food Wild Game 415g","طعام الحيوانات","4.5","https://karaz.ps/shop/product/simba-dogs-food-wild-game-415g/","https://karaz.ps/wp-content/uploads/2022/07/8009470009171-300x300.jpg"
"barcode","محفزات فريسكس","وحدة","7613036976732","4.99","","24","66","محفزات فريسكس","5","وحدة","7613036976732","Purina Friskies Salmon in Gravy 85g","طعام الحيوانات","4.99","https://karaz.ps/shop/product/friskies-gravy-salamon-85g/","https://karaz.ps/wp-content/uploads/2022/07/7613036976732-300x300.jpg"
"barcode","دراي فود فريسكس","وحدة","050000168583","37.99","","24","66","دراي فود فريسكس","35","وحدة","050000168583","Purina Friskies Dry Cat Food, Gravy Swirlers 1.42g","طعام الحيوانات","37.99","https://karaz.ps/shop/product/friskies-gravy-swirlers-1-42kg/","https://karaz.ps/wp-content/uploads/2022/07/050000168583-300x300.jpg"
"barcode","كي كي كات تراب 5 لتر ","وحدة","8682408688091","24.99","","24","66","كي كي كات تراب 5 لتر ","25","وحدة","8682408688091","KikiKat Cleany Cat Litter 5lt","مستلزمات الحيوانات","24.99","https://karaz.ps/shop/product/kikikat-cleany-cat-litter-5lt/","https://karaz.ps/wp-content/uploads/2022/10/8682408688091-300x300.jpg"
"barcode","تراب كيكي كت 5 لتر ","وحدة","8682408688008","24.99","","14","38","تراب كيكي كت 5 لتر ","25","وحدة","8682408688008","KikiKat Natural Cat Litter 5lt","مستلزمات الحيوانات","24.99","https://karaz.ps/shop/product/kikikat-natural-cat-litter-5lt/","https://karaz.ps/wp-content/uploads/2022/10/8682408688008-300x300.jpg"
"barcode","اريال سائل 2.35 كغم","وحدة","8001841907536","31.99","","20","52","اريال سائل 2.35 كغم","28","وحدة","8001841907536","Ariel Power Gel Lavender Freshness 2.5L","مستلزمات المنزل","31.99","https://karaz.ps/shop/product/ariel-power-gel-lavender-freshness-2-5l/","https://karaz.ps/wp-content/uploads/2023/04/8001841907536-300x300.jpg"
"barcode","فانيش بخاخ 750 مل","وحدة","7290112004413","19.99","","20","52","فانيش بخاخ 750 مل","18","وحدة","7290112004413","Vanish Oxi Action Stain Removal 750ml","منظفات","19.99","https://karaz.ps/shop/product/vanish-oxi-action-stain-removal-750ml/","https://karaz.ps/wp-content/uploads/2022/10/7290112004413-300x300.jpg"
"barcode","بال موليف سائل جلي 1.5 لتر ","وحدة","8714789450315","19.99","","20","52","بال موليف سائل جلي 1.5 لتر ","15","وحدة","8714789450315","Palmolive Dishwashing Liquid Lemon 1.5L","منظفات","19.99","https://karaz.ps/shop/product/palmolive-dishwashing-liquid-lemon-1-5l/","https://karaz.ps/wp-content/uploads/2022/07/8714789450315-300x300.jpg"
"barcode","برسيل جل اسود","وحدة","7290016509847","27.99","","20","52","برسيل جل اسود","28","وحدة","7290016509847","PERSIL LAUNDRY  GEL BLACK 2.5L","منظفات","27.99","https://karaz.ps/shop/product/persil-laundry-gel-black-2-5l/","https://karaz.ps/wp-content/uploads/2022/07/7290016509847-300x300.jpg"
"barcode","جالون فنش 3 لتر ","وحدة","7290101866633","28.99","","20","52","جالون فنش 3 لتر ","22","وحدة","7290101866633","Vanish Oxi Action Gel فانيش لبقع الملابس الملونة 3","منظفات","28.99","https://karaz.ps/shop/product/vanish-oxi-action-gel-%d9%81%d8%a7%d9%86%d9%8a%d8%b4-%d9%84%d8%a8%d9%82%d8%b9-%d8%a7%d9%84%d9%85%d9%84%d8%a7%d8%a8%d8%b3-%d8%a7%d9%84%d9%85%d9%84%d9%88%d9%86%d8%a9-3/","https://karaz.ps/wp-content/uploads/2022/07/7290101866633-300x300.jpg"
"barcode","ايرويك فرش ماتيك بخاخ ","وحدة","7290112001030","15.99","","20","53","ايرويك فرش ماتيك بخاخ ","13","وحدة","7290112001030","Air Wick Pure Freshmatic Refill Cherry Blossom 250ml","معطرات الجو","15.99","https://karaz.ps/shop/product/air-wick-pure-freshmatic-refill-cherry-blossom-250ml/","https://karaz.ps/wp-content/uploads/2022/10/7290112001030-300x300.jpg"
"barcode","ايرويك ماكنة + ريفل","وحدة","7290101869801","17.99","","20","53","ايرويك ماكنة + ريفل","20","وحدة","7290101869801","Air Wick Life Scents Machine & Refill Air Freshener جهاز أيرويك كهربائي مع عبوة معطر 19ml – Oasis Hot Packing Wave Foam","معطرات الجو","17.99","https://karaz.ps/shop/product/air-wick-life-scents-machine-refill-air-freshener-%d8%ac%d9%87%d8%a7%d8%b2-%d8%a3%d9%8a%d8%b1%d9%88%d9%8a%d9%83-%d9%83%d9%87%d8%b1%d8%a8%d8%a7%d8%a6%d9%8a-%d9%85%d8%b9-%d8%b9%d8%a8%d9%88%d8%a9/","https://karaz.ps/wp-content/uploads/2022/07/7290101869801-300x300.jpg"
"barcode","ايرويك رش ","وحدة","7290101869788","10.99","","20","53","ايرويك رش ","13","وحدة","7290101869788","Air Wick Life Scents Air Freshener اير ويك روائح الحياة معطر جو للماكنة 250ml – Turquise Oasis","معطرات الجو","10.99","https://karaz.ps/shop/product/air-wick-life-scents-air-freshener-%d8%a7%d9%8a%d8%b1-%d9%88%d9%8a%d9%83-%d8%b1%d9%88%d8%a7%d8%a6%d8%ad-%d8%a7%d9%84%d8%ad%d9%8a%d8%a7%d8%a9-%d9%85%d8%b9%d8%b7%d8%b1-%d8%ac%d9%88-%d9%84%d9%84%d9%85-3/","https://karaz.ps/wp-content/uploads/2022/07/7290101869788-300x300.jpg"
"barcode","زيت ايرويك سائل ","وحدة","7290112004772","15.99","","4","11","زيت ايرويك سائل ","15","وحدة","7290112004772","Air Wick Scented Oil Flowers Refill 19ml","معطرات الجو","15.99","https://karaz.ps/shop/product/air-wick-scented-oil-flowers-refill-19ml/","https://karaz.ps/wp-content/uploads/2022/12/7290112004772-300x300.jpg"
"barcode","وصلت شاحن tdlte","وحدة","6920200300561","14.99","","26","68","وصلت شاحن tdlte","20","وحدة","6920200300561","Td-Lte Micro Charging Cable","مستلزمات كهربائية","14.99","https://karaz.ps/shop/product/td-lte-micro-charging-cable/","https://karaz.ps/wp-content/uploads/2022/07/6920200300561-300x300.jpg"
"barcode","ريد بخاخ ","وحدة","5010182997253","12.99","","20","52","ريد بخاخ ","13","وحدة","5010182997253","Raid Insect Killer ريد قاتل للحشرات – قاتل للصراصير","أدوات مكافحة الحشرات","12.99","https://karaz.ps/shop/product/raid-insect-killer-%d8%b1%d9%8a%d8%af-%d9%82%d8%a7%d8%aa%d9%84-%d9%84%d9%84%d8%ad%d8%b4%d8%b1%d8%a7%d8%aa-%d9%82%d8%a7%d8%aa%d9%84-%d9%84%d9%84%d8%b5%d8%b1%d8%a7%d8%b5%d9%8a%d8%b1/","https://karaz.ps/wp-content/uploads/2022/07/5010182997253-300x300.jpg"
"barcode","سبيرا ماكنة + سائل ","وحدة","7290004536329","17.99","","20","52","سبيرا ماكنة + سائل ","19","وحدة","7290004536329","Spira Mat Mosquito Repelling سبيرا مات جاهز طارد للناموس","أدوات مكافحة الحشرات","17.99","https://karaz.ps/shop/product/spira-mat-mosquito-repelling-%d8%b3%d8%a8%d9%8a%d8%b1%d8%a7-%d9%85%d8%a7%d8%aa-%d8%ac%d8%a7%d9%87%d8%b2-%d8%b7%d8%a7%d8%b1%d8%af-%d9%84%d9%84%d9%86%d8%a7%d9%85%d9%88%d8%b3-2/","https://karaz.ps/wp-content/uploads/2022/07/7290004536329-300x300.jpg"
"barcode","مبيد كى","وحدة","7290000288352","21.99","","20","52","مبيد كى","20","وحدة","7290000288352","Sano K300 سانو مبيد لجميع الحشرات 630ml","أدوات مكافحة الحشرات","21.99","https://karaz.ps/shop/product/sano-k300-%d8%b3%d8%a7%d9%86%d9%88-%d9%85%d8%a8%d9%8a%d8%af-%d9%84%d8%ac%d9%85%d9%8a%d8%b9-%d8%a7%d9%84%d8%ad%d8%b4%d8%b1%d8%a7%d8%aa-630ml/","https://karaz.ps/wp-content/uploads/2022/07/7290000288352-300x300.jpg"
"barcode","سبيرا سائل ","وحدة","7290004536336","12.99","","20","52","سبيرا سائل ","12","وحدة","7290004536336","Spira Mat Liquid Mosquito Repelling سبيرا مات سائل لابعاد النموس","أدوات مكافحة الحشرات","12.99","https://karaz.ps/shop/product/spira-mat-liquid-mosquito-repelling-%d8%b3%d8%a8%d9%8a%d8%b1%d8%a7-%d9%85%d8%a7%d8%aa-%d8%b3%d8%a7%d8%a6%d9%84-%d9%84%d8%a7%d8%a8%d8%b9%d8%a7%d8%af-%d8%a7%d9%84%d9%86%d9%85%d9%88%d8%b3/","https://karaz.ps/wp-content/uploads/2022/07/7290004536336-300x300.jpg"
"barcode","مصيدة فيران ","وحدة","6971166771001","4.99","","20","52","مصيدة فيران ","5","وحدة","6971166771001","Mouse & Rat Glue Board مصيدة فئران جودة عالية","أدوات مكافحة الحشرات","4.99","https://karaz.ps/shop/product/mouse-rat-glue-board-%d9%85%d8%b5%d9%8a%d8%af%d8%a9-%d9%81%d8%a6%d8%b1%d8%a7%d9%86-%d8%ac%d9%88%d8%af%d8%a9-%d8%b9%d8%a7%d9%84%d9%8a%d8%a9/","https://karaz.ps/wp-content/uploads/2022/07/6971166771001-300x300.jpg"
"barcode","بنجال","وحدة","8008090063020","7.99","","20","52","بنجال","6","وحدة","8008090063020","Bengal Anti Insects 10 Pcs بينجال للحشرات","أدوات مكافحة الحشرات","7.99","https://karaz.ps/shop/product/bengal-anti-insects-10-pcs-%d8%a8%d9%8a%d9%86%d8%ac%d8%a7%d9%84-%d9%84%d9%84%d8%ad%d8%b4%d8%b1%d8%a7%d8%aa/","https://karaz.ps/wp-content/uploads/2022/07/8008090063020-300x300.jpg"
"barcode","سبيرا ماكنة + سانل","وحدة","7290000544045","17.99","","20","52","سبيرا ماكنة + سانل","19","وحدة","7290000544045","Spira Mat Mosquito Repelling سبيرا مات جاهز طارد للناموس","أدوات مكافحة الحشرات","17.99","https://karaz.ps/shop/product/spira-mat-mosquito-repelling-%d8%b3%d8%a8%d9%8a%d8%b1%d8%a7-%d9%85%d8%a7%d8%aa-%d8%ac%d8%a7%d9%87%d8%b2-%d8%b7%d8%a7%d8%b1%d8%af-%d9%84%d9%84%d9%86%d8%a7%d9%85%d9%88%d8%b3/","https://karaz.ps/wp-content/uploads/2022/07/7290000544045-300x300.jpg"
"barcode","بوادي سهم وقرفة ","وحدة","6253354200501","9.99","","26","68","بوادي سهم وقرفة ","10","وحدة","6253354200501","ALBAWADI GUM WITH CINNAMON MOLASSES","مركز المدخن","9.99","https://karaz.ps/shop/product/albawadi-gum-with-cinnamon-molasses/","https://karaz.ps/wp-content/uploads/2022/07/6253354200501-300x300.jpg"
"barcode","معسل بلوبري بوادي","وحدة","6253354200600","9.99","","2","6","معسل بلوبري بوادي","10","وحدة","6253354200600","Albawadi Blueberry Molasses معسل البوادي بلوبيري 60g","مركز المدخن","9.99","https://karaz.ps/shop/product/albawadi-blueberry-molasses-%d9%85%d8%b9%d8%b3%d9%84-%d8%a7%d9%84%d8%a8%d9%88%d8%a7%d8%af%d9%8a-%d8%a8%d9%84%d9%88%d8%a8%d9%8a%d8%b1%d9%8a-60g/","https://karaz.ps/wp-content/uploads/2022/07/6253354200600-300x300.jpg"
"barcode","مولع فحم","وحدة","693493003841","5.99","","26","68","مولع فحم","6","وحدة","693493003841","FIRE LIGHTER BLOCK 48 CUBES","مركز المدخن","5.99","https://karaz.ps/shop/product/fire-lighter-block-48-cubes/","https://karaz.ps/wp-content/uploads/2022/07/693493003841-300x300.jpg"
"barcode","بارلمنت طويل","وحدة","7622100919100","29.99","","26","68","بارلمنت طويل","33","وحدة","7622100919100","Parliament Night 100’s سجائر بارليمنت طويلة","السجائر","29.99","https://karaz.ps/shop/product/parliament-night-100s-%d8%b3%d8%ac%d8%a7%d8%a6%d8%b1-%d8%a8%d8%a7%d8%b1%d9%84%d9%8a%d9%85%d9%86%d8%aa-%d8%b7%d9%88%d9%8a%d9%84%d8%a9/","https://karaz.ps/wp-content/uploads/2022/07/7622100919100-300x300.jpg"
"barcode","ايكوس سينا ","وحدة","7622100809821","25.99","","26","68","ايكوس سينا ","30","وحدة","7622100809821","Heets Sienna Caps","السجائر","25.99","https://karaz.ps/shop/product/heets-sienna-caps/","https://karaz.ps/wp-content/uploads/2022/08/7622100809821-300x300.jpg"
"barcode","ايكوس سيما","وحدة","7622100919971","26.99","","26","68","ايكوس سيما","30","وحدة","7622100919971","IQOS HEETS Sienna Label","السجائر","26.99","https://karaz.ps/shop/product/iqos-heets-sienna-label/","https://karaz.ps/wp-content/uploads/2022/07/7622100919971-300x300.jpg"
"barcode","فحم البوادي 500 غم","وحدة","6253354200020","9.99","","26","68","فحم البوادي 500 غم","9","وحدة","6253354200020","ALBAWADI CHARCOAL 500g","الفحم و المشعلات","9.99","https://karaz.ps/shop/product/albawadi-charcoal-500g/","https://karaz.ps/wp-content/uploads/2022/07/6253354200020-300x300.jpg"
"karaz_barcode","Mike And Ike Mega Mix Sour! 120g","وحدة","070970475375","11.99","karaz_product_adopted_latest","26","68","","","","","Mike And Ike Mega Mix Sour! 120g","عرض الجميع","11.99","https://karaz.ps/shop/product/mike-and-ike-mega-mix-sour-120g-9/","https://karaz.ps/wp-content/uploads/2024/06/070970475375-300x300.jpg"
"karaz_barcode","Stimorol Bottle Spearmint 50g","وحدة","7622210243782","11.99","karaz_product_adopted_latest","26","68","","","","","Stimorol Bottle Spearmint 50g","عرض الجميع","11.99","https://karaz.ps/shop/product/stimorol-bottle-spearmint-50g/","https://karaz.ps/wp-content/uploads/2024/06/7622210243782-300x300.jpg"
"karaz_barcode","Werther’s Original Eclairs 100g","وحدة","4014400912593","7.99","karaz_product_adopted_latest","26","68","","","","","Werther’s Original Eclairs 100g","عرض الجميع","7.99","https://karaz.ps/shop/product/werthers-original-eclairs-100g/","https://karaz.ps/wp-content/uploads/2024/06/4014400912593-300x300.jpg"
"karaz_barcode","Maretti Vegetable Baked Bread 70g","وحدة","3800205875307","3.99","karaz_product_adopted_latest","26","68","","","","","Maretti Vegetable Baked Bread 70g","عرض الجميع","3.99","https://karaz.ps/shop/product/maretti-vegetable-baked-bread-70g/","https://karaz.ps/wp-content/uploads/2024/06/3800205875307-300x300.jpg"
"karaz_barcode","Maretti Mushrooms Baked Bread 70g","وحدة","3800205875208","3.99","karaz_product_adopted_latest","26","68","","","","","Maretti Mushrooms Baked Bread 70g","عرض الجميع","3.99","https://karaz.ps/shop/product/maretti-mushrooms-baked-bread-70g/","https://karaz.ps/wp-content/uploads/2024/06/3800205875208-300x300.jpg"
"karaz_barcode","Werther’s Original Cream Candies Sugar Free 70g","وحدة","4014400907636","7.99","karaz_product_adopted_latest","26","68","","","","","Werther’s Original Cream Candies Sugar Free 70g","عرض الجميع","7.99","https://karaz.ps/shop/product/werthers-original-cream-candies-sugar-free-70g/","https://karaz.ps/wp-content/uploads/2024/06/4014400907636-300x300.jpg"
"karaz_barcode","Werther’s Original Cream Candies 150g","وحدة","4014400900880","7.99","karaz_product_adopted_latest","26","68","","","","","Werther’s Original Cream Candies 150g","عرض الجميع","7.99","https://karaz.ps/shop/product/werthers-original-cream-candies-150g/","https://karaz.ps/wp-content/uploads/2024/06/4014400900880-300x300.jpg"
"karaz_barcode","Mr. Chips Snack Mix Hot Chilli 77g","وحدة","6251036300167","5.99","karaz_product_adopted_latest","26","68","","","","","Mr. Chips Snack Mix Hot Chilli 77g","عرض الجميع","5.99","https://karaz.ps/shop/product/mr-chips-snack-mix-hot-chilli-77g/","https://karaz.ps/wp-content/uploads/2024/06/6251036300167-300x300.jpg"
"karaz_barcode","Maretti Fine Cheese Baked Bread 70g","وحدة","3800205875604","3.99","karaz_product_adopted_latest","26","68","","","","","Maretti Fine Cheese Baked Bread 70g","عرض الجميع","3.99","https://karaz.ps/shop/product/maretti-fine-cheese-baked-bread-70g/","https://karaz.ps/wp-content/uploads/2024/06/3800205875604-300x300.jpg"
"karaz_barcode","Maretti Tomato Baked Bread 70g","وحدة","3800205875109","3.99","karaz_product_adopted_latest","26","68","","","","","Maretti Tomato Baked Bread 70g","عرض الجميع","3.99","https://karaz.ps/shop/product/maretti-tomato-baked-bread-70g/","https://karaz.ps/wp-content/uploads/2024/06/3800205875109-300x300.jpg"
"karaz_barcode","Gullon Shortbread Biscuits 330g","وحدة","8410376009408","11.99","karaz_product_adopted_latest","14","38","","","","","Gullon Shortbread Biscuits 330g","عرض الجميع","11.99","https://karaz.ps/shop/product/gullon-shortbread-biscuits-330g/","https://karaz.ps/wp-content/uploads/2024/06/8410376009408-300x300.jpg"
"karaz_barcode","Maretti Sour Cream Baked Bread 70g","وحدة","3800205877325","3.99","karaz_product_adopted_latest","26","68","","","","","Maretti Sour Cream Baked Bread 70g","عرض الجميع","3.99","https://karaz.ps/shop/product/maretti-sour-cream-baked-bread-70g/","https://karaz.ps/wp-content/uploads/2024/06/3800205877325-300x300.jpg"
"karaz_barcode","Mentos Clean Breath Mint Peach Flavor 35g","وحدة","8935001716235","11.99","karaz_product_adopted_latest","14","37","","","","","Mentos Clean Breath Mint Peach Flavor 35g","السكاكر والعلكة","11.99","https://karaz.ps/shop/product/mentos-clean-breath-mint-peach-flavor-35g/","https://karaz.ps/wp-content/uploads/2023/05/8935001716235-300x300.jpg"
"karaz_barcode","Fruit Roll-Ups Strawberry & Tropical  72 Rolls","وحدة","016000495821","219.99","karaz_product_adopted_latest","14","37","","","","","Fruit Roll-Ups Strawberry & Tropical  72 Rolls","السكاكر والعلكة","219.99","https://karaz.ps/shop/product/fruit-roll-ups-strawberry-tropical-72-rolls/","https://karaz.ps/wp-content/uploads/2023/05/016000495821-300x300.jpg"
"karaz_barcode","Fruit Roll-Ups 14g","وحدة","016000502963","1.99","karaz_product_adopted_latest","14","37","","","","","Fruit Roll-Ups 14g","السكاكر والعلكة","1.99","https://karaz.ps/shop/product/fruit-roll-ups-14g/","https://karaz.ps/wp-content/uploads/2023/05/016000502963-300x300.jpg"
"karaz_barcode","Werther’s Original Creamy Filling Classic Candies 125g","وحدة","4014400913910","6.99","karaz_product_adopted_latest","14","37","","","","","Werther’s Original Creamy Filling Classic Candies 125g","السكاكر والعلكة","6.99","https://karaz.ps/shop/product/werthers-original-creamy-filling-classic-candies-125g/","https://karaz.ps/wp-content/uploads/2022/12/4014400913910-300x300.jpg"
